mtry,splitrule,min.node.size,ROC,Sens,Spec,ROCSD,SensSD,SpecSD,num.trees,max.depth
30,gini,7,0.9379087227495828,0.91297900306428,0.8505548469387755,9.206685124473992e-4,0.00208124620710419,0.00156487350963448,150,90
50,gini,1,0.9381983630878546,0.9152461626455022,0.8509630102040816,6.219573282785986e-4,0.00237924144053326,0.00108615142558688,150,90
50,gini,3,0.9380519229223712,0.914552952255498,0.8522321428571429,7.638478532364524e-4,0.00326394811640681,0.00118607875723196,150,90
50,gini,5,0.9380485116092598,0.914905238380813,0.851938775510204,7.273772336970668e-4,0.00252449057005903,8.869726825663208e-4,150,90
50,gini,7,0.9380165564468004,0.9148370497827212,0.8520280612244898,7.578349838667576e-4,0.00265395128120767,7.992956986365113e-4,150,90
70,gini,1,0.9380262569957798,0.91618939531231125,0.8517920918367347,7.7611830288389e-4,0.00335388803765685,9.511428362611466e-4,150,90
70,gini,3,0.9380574022356184,0.9149393404284532,0.8520854591836735,7.711583015889145e-4,0.00316580842316824,3.511998699555757e-4,150,90
70,gini,5,0.937906598002033,0.9148313734531364,0.8520280612244898,6.270488299322122e-4,0.00279198500381866,6.267383935107682e-4,150,90
70,gini,7,0.9376141428729448,0.915081388304205,0.8522257653061225,7.365048377449281e-4,0.00308309758089717,0.00102100588361135,150,90
90,gini,1,0.9378369138012244,0.9161666564167292,0.8519515306122449,8.796139821763553e-4,0.00335395040794618,0.0014318276710162,150,90
90,gini,3,0.9378062345637384,0.9151495714137092,0.8522385204081633,8.455316116989822e-4,0.00332194538917569,0.00160398894858033,150,90
90,gini,5,0.937667828064497,0.9151495736737156,0.852704081632653,7.968745377019841e-4,0.00326129908032447,0.00111319783122459,150,90
90,gini,7,0.9375810765651256,0.9155927709883708,0.8519770408163265,9.106021085793412e-4,0.00323295892067058,0.00143583447734942,150,90
110,gini,1,0.9374715318649572,0.9158314100959156,0.8515369897959184,9.335016364628108e-4,0.00352801095269919,0.00227494047874915,150,90
110,gini,3,0.9374753767231316,0.9144336356881628,0.8528762755102041,8.608933042019791e-4,0.00330742317818097,0.00117453471773076,150,90
110,gini,5,0.9373266355709708,0.915274580130676,0.8524234693877552,8.825017543925303e-4,0.00361142417606428,0.00137561572768642,150,90
110,gini,7,0.9373351398430522,0.9149393373613012,0.8521428571428572,9.894317863036637e-4,0.00352945627124928,0.00122496303833352,150,90
130,gini,1,0.937414058444172,0.9161382502315888,0.8513329081632652,8.025266022539481e-4,0.00344112811936687,0.00191796298285245,150,90
130,gini,3,0.937120429556192,0.9144904474127274,0.8522640306122449,8.35764688411813e-4,0.00397970987575152,0.00184343219806052,150,90
130,gini,5,0.937211864687868,0.915041604115534,0.8522767857142857,7.618626257480943e-4,0.0031730022654716,0.001575719794303,150,90
130,gini,7,0.9370173817268116,0.9150416144469932,0.8517857142857143,6.328362986174601e-4,0.00346073322210085,0.00162142258117524,150,90
150,gini,1,0.9369607178053596,0.9161950685747444,0.8518494897959183,9.497572046254728e-4,0.00325880358318865,0.00163950823859505,150,90
150,gini,3,0.9368568870259416,0.9143824835045624,0.8522257653061225,9.250815767673837e-4,0.00349320431271112,0.00171889493823021,150,90
150,gini,5,0.9369970287382028,0.914479086359247,0.8523852040816327,9.781460794578865e-4,0.00309421713269863,0.00137845863666059,150,90
150,gini,7,0.9368430582047692,0.915149578355158,0.8519579081632653,8.500066593308398e-4,0.00380551448459172,0.00212557661928286,150,90
5,gini,1,0.935735952511842,0.9247807086076862,0.8212755102040816,0.00168941007981619,0.00487557719400079,0.00509043841799824,150,110
5,gini,3,0.9353050961077164,0.9252238828379874,0.8208545918367347,0.00136309115300916,0.00384198204535776,0.0033029619345564,150,110
5,gini,5,0.9351365371914256,0.9246045359227986,0.8216198979591837,0.00121773136636925,0.0038321978357694,0.0025193344662122,150,110
5,gini,7,0.935058295067152,0.9239113348956792,0.8220216836734694,0.00145131522522429,0.00324438404512346,0.00326375496280055,150,110
10,gini,1,0.9389626675820644,0.9157177934268064,0.8469260204081632,6.234924136402556e-4,0.00304693895201807,0.00245054856469102,150,110
10,gini,3,0.9385262136849054,0.914001784091229,0.848405612244898,9.204106088456618e-4,0.00326765041085092,0.00201208955234853,150,110
10,gini,5,0.9383356372576718,0.9132403962417374,0.8480676020408163,9.852493423488102e-4,0.00344856064578233,0.0014243871506532,150,110
10,gini,7,0.938002224227923,0.912660828510919,0.8480038265306122,8.889014856267727e-4,0.00427597862683621,5.684612849678384e-4,150,110
30,gini,1,0.9384745283565042,0.9141324768863752,0.8503762755102041,8.362301900257923e-4,0.00208269710139918,3.546572120765007e-4,150,110
30,gini,3,0.938294407098494,0.912967647337958,0.8511734693877551,8.632529929005936e-4,0.00272977952810225,8.350087389839188e-4,150,110
30,gini,5,0.9381259862133404,0.9127744630986524,0.851798469387755,6.332008535318862e-4,0.00233841226134334,8.987030741480634e-4,150,110
30,gini,7,0.9379727542670756,0.9127005907452396,0.8512436224489796,5.407897099229627e-4,0.0019325557663486,0.00112446732669042,150,110
50,gini,1,0.9382571156377144,0.9155586791107604,0.8510267857142857,6.084271726450783e-4,0.00262749973682275,7.411416770947893e-4,150,110
50,gini,3,0.938123202084291,0.9147120475229163,0.8516900510204082,7.286295333675845e-4,0.0022369577731304,7.215375318230212e-4,150,110
50,gini,5,0.9381208109318392,0.9145472701144672,0.8520535714285714,7.202454149008741e-4,0.00278321174292148,6.75162504348583e-4,150,110
50,gini,7,0.9377976759621348,0.913950653861979,0.851906887755102,8.365045583423183e-4,0.00364884503992661,9.98855616017308e-4,150,110
70,gini,1,0.9378838057086564,0.9161780307073916,0.8511033163265307,9.10538255431386e-4,0.00343372851157476,9.317556206147796e-4,150,110
70,gini,3,0.937938144373032,0.9152234323056596,0.8522002551020408,7.624128573112419e-4,0.00259534136491798,8.642111117900493e-4,150,110
70,gini,5,0.9380212622802682,0.914820010623936,0.8524489795918367,8.688842369277775e-4,0.00276849690886302,9.546109589703408e-4,150,110
70,gini,7,0.9376957474867966,0.9149620630197014,0.8517920918367348,8.346280347083733e-4,0.00313445573771523,0.00117063245419983,150,110
90,gini,1,0.9376172598826368,0.916320076807424,0.8515433673469388,7.752764618963879e-4,0.00301419331543403,8.317143247426466e-4,150,110
90,gini,3,0.9376446160039184,0.9151041078283012,0.8523022959183674,8.752404191119216e-4,0.00291544474247413,0.0016063644555669,150,110
90,gini,5,0.9376883875036228,0.9152575256361312,0.8522448979591837,8.270590582308199e-4,0.0027654851625312,0.00141435764396185,150,110
90,gini,7,0.9372795214809968,0.914649546554443,0.8520280612244898,6.936750691099562e-4,0.00334530476782695,0.001475579810807,150,110
110,gini,1,0.9373034360508142,0.9160473337150904,0.8515433673469388,9.28187732919521e-4,0.0032034758207064,0.00179276124109016,150,110
110,gini,3,0.9373098000716352,0.9148200128839428,0.8523086734693878,8.908016769293354e-4,0.00363978774569923,0.00160781969672154,150,110
110,gini,5,0.9374058352242958,0.9147859121277352,0.8531377551020408,6.672541482446941e-4,0.00344997761788474,0.00133597897170516,150,110
110,gini,7,0.9372671213582496,0.9148938818473458,0.8528125,8.282916555080487e-4,0.00373014151493498,0.00137050588874584,150,110
130,gini,1,0.937049653048912,0.9152632093914526,0.8520918367346938,9.12090164531082e-4,0.00309260404330754,0.00142795204548342,150,110
130,gini,3,0.9370762569549306,0.9150927533934116,0.8521364795918367,8.100954161973083e-4,0.0032336211613516,0.00169650649084517,150,110
130,gini,5,0.9371495957745352,0.9145472744730516,0.8522002551020408,9.582953998919392e-4,0.00374327746762799,0.00199763488103298,150,110
130,gini,7,0.9370196141418452,0.9150472943280172,0.8523724489795919,7.383311023626837e-4,0.00343457980947359,0.00100979010018863,150,110
150,gini,1,0.937231023007602,0.9157916417272914,0.8519579081632653,9.999395193232012e-4,0.0032129249339219,6.371968219720429e-4,150,110
150,gini,3,0.9369906322087528,0.9146665929775352,0.8519515306122449,8.17059091417243e-4,0.00313364199700042,0.00163351230976687,150,110
150,gini,5,0.9369049966134207,0.9145984058323048,0.8523150510204082,8.600588910318821e-4,0.00330187351377369,0.00215621123636453,150,110
150,gini,7,0.93680853643616,0.9148029703351476,0.8521492346938775,7.113100809355644e-4,0.00391562212977196,0.00189451913187632,150,110
5,gini,1,0.9354501915160776,0.9239397280050669,0.8229209183673469,0.00183320204808834,0.00256017753186072,0.00472473884787316,150,130
5,gini,3,0.9356155856217028,0.9252011741296372,0.8219005102040816,0.00136228626138548,0.0041652091000911,0.00264451211011632,150,130
5,gini,5,0.9350271841031116,0.9237920002482908,0.8228698979591836,0.00119021539435055,0.00455430036833711,0.00288098411480387,150,130
5,gini,7,0.9349304236687884,0.9241329311315708,0.8203571428571429,0.00144572625210958,0.00342428074642124,0.00125026841401788,150,130
5,gini,13,0.9342062864055468,0.9238431601804856,0.8187691326530612,0.00152763165288892,0.00465040149206778,0.00318531380978311,150,130
5,gini,20,0.9331094403394616,0.9225646647271,0.8173405612244897,0.00196623840162618,0.00354612255272529,0.00537057392189815,150,130
5,gini,30,0.9317666676327476,0.9195191034819614,0.8186352040816327,0.00165264788205345,0.0051175689080854,0.00368318065577509,150,130
10,gini,1,0.938915202353462,0.9155416401134044,0.8478061224489796,4.320305881089442e-4,0.00304433198655326,0.00184058928903604,150,130
10,gini,3,0.9388558480091124,0.9133710811268602,0.8489795918367347,0.00114913437760515,0.00307617043344497,0.00123726955319427,150,130
10,gini,5,0.938237156302261,0.9120073818080968,0.8491709183673469,0.0011577094444605,0.00326039566750458,0.00218820643677266,150,130
10,gini,7,0.9382463188763576,0.9135869982888732,0.8478635204081633,9.3813663894604e-4,0.00357908925970968,0.00135250701916124,150,130
10,gini,13,0.9373091502160708,0.9117346425900602,0.8476084183673469,8.096354552686483e-4,0.00338452365453954,0.00188690924065131,150,130
10,gini,20,0.9370326605435924,0.9108652963209912,0.8463073979591836,8.111830528842652e-4,0.00307647697023207,0.00192774600864161,150,130
10,gini,30,0.9358779562072846,0.9086322360431154,0.8460586734693878,7.657645667752441e-4,0.00306922507688,0.00103318294891806,150,130
30,gini,1,0.9383536139594028,0.9144393039462956,0.8503188775510204,7.207814434195359e-4,0.00222589881281087,0.00107854174268418,150,130
30,gini,3,0.938387531956402,0.9133085678897792,0.8518622448979591,8.365916342843469e-4,0.00192994657342766,0.00117197803413494,150,130
30,gini,5,0.9383214153423408,0.9133540322823324,0.8513073979591836,7.322491651805387e-4,0.00263098683139346,0.00111470397276458,150,130
30,gini,7,0.9381661892993162,0.913086970523884,0.8509948979591837,8.331993372363478e-4,0.00229729403460821,6.667515325860096e-4,150,130
30,gini,13,0.9376291558671748,0.9125301250614558,0.8501020408163266,7.085795008565432e-4,0.00268934397402382,9.327917835753192e-4,150,130
30,gini,20,0.937112732502818,0.9121039714255992,0.8496683673469387,8.428237697385978e-4,0.00225920460888962,9.64993227916662e-4,150,130
30,gini,30,0.9361775226767604,0.9112175638819656,0.848405612244898,5.306825063291332e-4,0.00186239251724413,8.577154117546617e-4,150,130
50,gini,1,0.9382272569896518,0.9152688921781994,0.8513647959183673,6.708847524347481e-4,0.00257151234771868,7.223825887573619e-4,150,130
50,gini,3,0.9382183172952048,0.914768862637491,0.8516198979591837,7.258231829578919e-4,0.00201373569480267,8.264405539560672e-4,150,130
50,gini,5,0.9380636982956624,0.914939326706984,0.8516135204081632,5.709546241000285e-4,0.00237080314125999,0.00128674105371147,150,130
50,gini,7,0.937797471748092,0.9143597572004462,0.8515497448979592,9.623408470895654e-4,0.00239630942074843,0.00110407178925408,150,130
50,gini,13,0.9376217099299956,0.914348387106939,0.8505676020408163,6.304782223204951e-4,0.00267198886169669,0.00142310160242136,150,130
50,gini,20,0.93707180645242,0.9141722491292964,0.8499553571428571,7.732835424744292e-4,0.00229682322678082,0.00143470094228164,150,130
50,gini,30,0.9361094966439556,0.9132517532594918,0.8487882653061224,6.591131241336304e-4,0.00231042663325747,0.0011269513422878,150,130
70,gini,1,0.938032191072484,0.9160643859496284,0.8513265306122448,9.94521427468396e-4,0.00336491575878646,0.00141273911776688,150,130
70,gini,3,0.9379581808190128,0.9145756767838948,0.8520025510204081,7.563449183208046e-4,0.00296307699257389,0.00105239254349208,150,130
70,gini,5,0.9378537407878572,0.9152347999777312,0.8518303571428572,8.541404048639448e-4,0.00277675509789335,8.516478571110854e-4,150,130
70,gini,7,0.9375065742456584,0.9149393386527336,0.8517474489795919,7.512711055926409e-4,0.0030930116914936,0.00112636470571527,150,130
70,gini,13,0.9373163317452292,0.9149450085251568,0.851281887755102,9.156035628112011e-4,0.00224628979415938,8.625623019527948e-4,150,130
70,gini,20,0.9368525965493092,0.9146495418730006,0.8505420918367347,7.970438814321909e-4,0.00251813809453368,8.796628969473053e-4,150,130
70,gini,30,0.9361748335285088,0.9137404114152607,0.8499489795918367,8.431250452775031e-4,0.00254951151579977,0.00102997942596911,150,130
90,gini,1,0.9377248779669368,0.9158996020840172,0.8512882653061224,6.928053211926133e-4,0.00311657478168997,8.218755715891074e-4,150,130
90,gini,3,0.937684945668034,0.915518906544981,0.8520216836734694,8.424393193145373e-4,0.0033596888594328,9.498590977349168e-4,150,130
90,gini,5,0.9375401207911256,0.9148541060529852,0.8521747448979592,6.74705845025538e-4,0.00340319402796889,0.00136250672262189,150,130
90,gini,7,0.9374046304265437,0.9146893152459252,0.8518941326530612,7.865959055179618e-4,0.00247820334432803,7.143141849282194e-4,150,130
90,gini,13,0.937092064866262,0.915263211167172,0.851045918367347,7.05087088514718e-4,0.00331780054648888,0.00148858106743826,150,130
90,gini,20,0.9366079773772756,0.9148597860954384,0.8501977040816326,8.838149745813592e-4,0.00282588436250659,0.00153150882541703,150,130
90,gini,30,0.9360421342567424,0.9145018166990896,0.8498979591836735,7.172022860755544e-4,0.00315513010173679,0.00144736690310625,150,130
110,gini,1,0.9374905991988404,0.9163428006901048,0.8513711734693877,9.312849930328046e-4,0.00333190910539912,0.00194854797416483,150,130
110,gini,3,0.9374811774489544,0.9153257193999526,0.8519770408163265,9.282220083950932e-4,0.00373123360731008,0.00171305816563306,150,130
110,gini,5,0.9374968314569492,0.9152688963753548,0.8522704081632653,7.979808240197343e-4,0.00309758612310398,0.00115114354258861,150,130
110,gini,7,0.937293268170663,0.914899562374086,0.8525446428571428,8.740244852483191e-4,0.00383528575261878,0.00168045746502357,150,130
110,gini,13,0.9368862282443492,0.9148200164353818,0.8515752551020408,0.00100087979831921,0.00363390969010188,0.0017226177327353,150,130
110,gini,20,0.9364856009489982,0.9147063689333248,0.851281887755102,8.047771095605627e-4,0.00300745808572574,9.073733415386516e-4,150,130
110,gini,30,0.9357924440973442,0.914297257361976,0.8494387755102041,8.475590705248311e-4,0.00282687540205595,0.00171788899243431,150,130
130,gini,1,0.9371501544761048,0.9157120946585838,0.8515114795918367,8.422421203551517e-4,0.00389859883917052,0.00176518239177982,150,130
130,gini,3,0.9372560741420553,0.915325721014243,0.8524170918367348,0.00103726834455903,0.00363575511160102,0.00133803239461374,150,130
130,gini,5,0.9372374077873028,0.914399531380516,0.852531887755102,0.00101106427992801,0.00313702237860272,0.00151250180709718,150,130
130,gini,7,0.9369536473875572,0.9150529788904836,0.8514923469387755,7.403459052265552e-4,0.00319118820277402,0.00100469202957523,150,130
130,gini,13,0.9367824111684244,0.9151041108954532,0.8513839285714285,8.515118177247899e-4,0.00314296300035945,0.00168532140479291,150,130
130,gini,20,0.9362951822197648,0.9148995626969442,0.8507079081632652,7.671467273742916e-4,0.00295100709336284,9.64413509915236e-4,150,130
130,gini,30,0.9355089149300868,0.9142631704886665,0.8501658163265307,7.068897067431799e-4,0.00326564569656786,0.00161173597584754,150,130
150,gini,1,0.9370250759534114,0.9156154997139228,0.852047193877551,9.236526042195268e-4,0.00342405594973496,9.42011997396136e-4,150,130
150,gini,3,0.9370385289333142,0.9149336487631086,0.8521875,9.094038881739292e-4,0.00304671211724172,0.00179559493116058,150,130
150,gini,5,0.9370320165954148,0.9146609137422274,0.852015306122449,9.0357503143577e-4,0.00391425983925081,0.00168287608669119,150,130
150,gini,7,0.9369805622348296,0.9146097768943864,0.8522321428571429,7.409115102774858e-4,0.00391038861094367,0.00140541459636726,150,130
150,gini,13,0.9364814680595792,0.9146950090098476,0.8511926020408163,7.65549742855992e-4,0.00344339125925348,0.0020720416916457,150,130
150,gini,20,0.936038280686416,0.9144506787212452,0.8507142857142858,8.034228149399948e-4,0.00353998326341911,0.00112007300128939,150,130
150,gini,30,0.9354077869962676,0.9141381641931352,0.8499553571428572,8.642107126860597e-4,0.00341380328851396,0.00173335689023149,150,130
5,gini,13,0.9343570709006578,0.9196440920202972,0.8252423469387755,0.00147247181350466,0.00271115629514712,0.00439863813329016,150,110
5,gini,20,0.933429009126558,0.9219680660703778,0.8203252551020408,0.0017351747493103,0.00443985895743228,0.00312016428748776,150,110
5,gini,30,0.931969769524822,0.9191952020717236,0.8184119897959183,0.00190797987399558,0.00561654663466624,0.00488853950117518,150,110
10,gini,13,0.9375867443061218,0.9116551026242308,0.8475127551020408,9.529878369090098e-4,0.00397958791041826,0.00179791522436357,150,110
10,gini,20,0.9366653933363284,0.9103936561768022,0.8466964285714286,8.940427373423937e-4,0.0031509502911955,0.00251525470049273,150,110
10,gini,30,0.9356921098186384,0.90954705138618,0.8452232142857142,6.456277424606418e-4,0.00353574224878233,0.00218208725975706,150,110
30,gini,13,0.937605668236879,0.9126892185531548,0.8502742346938775,8.796398633573628e-4,0.00258220336881274,0.00112663549901307,150,110
30,gini,20,0.9370025885013684,0.9117573627598728,0.8494770408163266,7.183288409558965e-4,0.00250573525208298,0.00133920978890713,150,110
30,gini,30,0.936088195813328,0.9107914016903698,0.8485714285714285,8.06207329421561e-4,0.0021824380241076,0.00131464981062773,150,110
50,gini,13,0.9374765978668642,0.9146950009383952,0.8500701530612245,8.990676014995419e-4,0.00258659568103252,8.771741263205822e-4,150,110
50,gini,20,0.9369543200743572,0.914484762527403,0.8497959183673469,8.446587683324064e-4,0.00339117778180191,0.001063015514868,150,110
50,gini,30,0.9361974002135032,0.9130017424441492,0.8492091836734694,6.245100251589414e-4,0.00269453538846563,9.785437134304054e-4,150,110
70,gini,13,0.9372153512595794,0.9151552498418718,0.8511798469387755,6.9873991295912e-4,0.00276448568248475,6.924123326086671e-4,150,110
70,gini,20,0.9367842020801358,0.9148143247700372,0.85,9.086377842316778e-4,0.00303453297777357,0.00151172848420074,150,110
70,gini,30,0.9362618075314606,0.9138881514406444,0.8495663265306123,5.44246665413451e-4,0.00254081227441512,8.961537174606902e-4,150,110
90,gini,13,0.9370618833131976,0.9150586573186464,0.8514859693877551,7.466388033862661e-4,0.00294682080082659,0.00153485805678481,150,110
90,gini,20,0.936713236735504,0.915206387819716,0.8509119897959184,7.243898029931364e-4,0.0029820862553761,0.00108432434561584,150,110
90,gini,30,0.9360756799973294,0.9137176947968872,0.8501530612244897,9.132815672442432e-4,0.00327930406456812,0.00139021104102886,150,110
110,gini,13,0.9369131575846684,0.9153200359674896,0.8514604591836735,9.49285482202298e-4,0.00317724138571778,0.00126458169014563,150,110
110,gini,20,0.9363325658557454,0.9148427395109172,0.8508163265306122,7.839522811757015e-4,0.00320456798922351,0.00144950805746387,150,110
110,gini,30,0.93588253410963,0.9142688498854034,0.8504591836734694,7.522670701767124e-4,0.0028369498645871,0.0013634765580662,150,110
130,gini,13,0.9367506411576414,0.9153825333845238,0.8516198979591837,8.854300427220581e-4,0.00329294978416529,9.659937395673752e-4,150,110
130,gini,20,0.9360945877082688,0.9150018407512104,0.8506696428571429,9.582631268051372e-4,0.00339453068576722,0.00141586659912584,150,110
130,gini,30,0.935698126939664,0.9143086289083447,0.8496938775510203,0.00102809657520142,0.00324344965849612,0.00198084311784596,150,110
150,gini,13,0.9363715523351972,0.9146950065884116,0.8515625,6.320570253618687e-4,0.00388648093658393,0.00221740304613358,150,110
150,gini,20,0.9360275075610924,0.9147631895364868,0.8504400510204082,9.195802942992496e-4,0.00347293314910147,0.00233297667996148,150,110
150,gini,30,0.9354466506562152,0.913956337294442,0.8500382653061225,8.904680857172911e-4,0.00365301941127346,0.00202787069121672,150,110
5,gini,13,0.934049233667167,0.923774961896651,0.8185459183673469,0.0015803502890009,0.00601435299464779,0.00220885722331158,150,90
5,gini,20,0.9331718635248234,0.923365900206878,0.816906887755102,0.00170092311757648,0.00606000062968294,0.00745673863572948,150,90
5,gini,30,0.9318284400038208,0.9197861695989938,0.8173660714285714,0.00204312609898121,0.00477072304660258,0.00729273726051013,150,90
10,gini,13,0.9375636120952864,0.9119903289278426,0.8468494897959183,7.136866015072956e-4,0.00392114917602894,0.00169971007615476,150,90
10,gini,20,0.9367449135534422,0.9097857064752004,0.8470663265306122,0.00105538179215702,0.00429070883884693,0.00214893661258793,150,90
10,gini,30,0.9358124930991976,0.9095584263225585,0.8455293367346939,9.77145944370845e-4,0.00404754832798519,0.00242382600088357,150,90
30,gini,13,0.9375184037282728,0.913035830124604,0.8501913265306122,0.00107537565332254,0.00225586892018549,5.021688695160743e-4,150,90
30,gini,20,0.9369706648984214,0.9120869237110748,0.8494961734693878,6.9091544832595e-4,0.00192026769629281,6.521026427045186e-4,150,90
30,gini,30,0.9360705104947152,0.9115187149351592,0.8481951530612245,8.763687553859347e-4,0.0023640966344807,0.00135862045780463,150,90
50,gini,13,0.9374447835220718,0.9144165826464796,0.8501275510204082,5.980956029722616e-4,0.00263383734352943,0.00118736401542799,150,90
50,gini,20,0.9369595361580514,0.9135926763941776,0.8496875,7.083472486866823e-4,0.00248918063755885,6.833211855091362e-4,150,90
50,gini,30,0.9360970144943092,0.913422217490414,0.8489604591836735,7.856404556876189e-4,0.00271374532271419,0.00116042515741881,150,90
70,gini,13,0.937288024271318,0.914604092977636,0.8515880102040816,8.135698163902231e-4,0.00271121794901118,0.00165054174653645,150,90
70,gini,20,0.9368737390741247,0.9148654635550268,0.8502742346938775,6.578148801430513e-4,0.00242212593305682,7.487174277384847e-4,150,90
70,gini,30,0.9362743462453612,0.9139165598857912,0.8498724489795918,6.845818617761566e-4,0.00278200290302384,0.00148389455085495,150,90
90,gini,13,0.9371474761675485,0.9151268475310286,0.8517602040816327,6.501923054271207e-4,0.00336206812604782,0.00136418484794197,150,90
90,gini,20,0.936653442669726,0.9148427416094947,0.850688775510204,6.335020275996742e-4,0.00336795127571776,0.00139681471289113,150,90
90,gini,30,0.9360318158003352,0.9145984114823216,0.849515306122449,6.348305066108988e-4,0.00263000972475992,0.00172494776780201,150,90
110,gini,13,0.9368995399299832,0.9149506971233494,0.8519132653061224,7.251519354281585e-4,0.00269730884704059,0.0010401470937691,150,90
110,gini,20,0.9364070861491144,0.9154507248883385,0.8502678571428571,8.58997108405321e-4,0.00302696239221338,0.00134489229776451,150,90
110,gini,30,0.9356575298186702,0.913939291194208,0.8503507653061224,8.40120808882186e-4,0.00314486271149335,0.00199661658868644,150,90
130,gini,13,0.9366268889162428,0.9148086442432972,0.8515688775510204,5.998777338868998e-4,0.00297082983266644,0.00198568817396102,150,90
130,gini,20,0.9362172970178374,0.9145756827567696,0.8509375,6.989968891563776e-4,0.00352992065965448,0.0020090044932204,150,90
130,gini,30,0.9354463505803972,0.9140074768865768,0.8492984693877551,9.535623473441968e-4,0.00325828632293634,0.00225525570281722,150,90
150,gini,13,0.9366178106088374,0.9144393115334608,0.8514859693877551,9.211749502231938e-4,0.00352741583544639,0.00218141147088536,150,90
150,gini,20,0.9360725570868034,0.91485410524584,0.8505038265306123,9.424228395882952e-4,0.0037938346131891,0.00193669224640858,150,90
150,gini,30,0.9353236469292978,0.9135642716618988,0.8498852040816326,8.863858224455273e-4,0.00313306726430685,0.00184047879622234,150,90
5,gini,13,0.9340465946446264,0.9239852007919304,0.8175318877551021,0.00174979895942455,0.00302036172554992,0.00850785982713891,150,70
5,gini,20,0.9333681074902632,0.923365876799666,0.8178061224489797,0.00147742647406473,0.00568841155382004,0.00657153174780756,150,70
5,gini,30,0.9318635338494818,0.9202577680944888,0.8172321428571429,0.00164399576267622,0.00565779437960096,0.00750235596152627,150,70
10,gini,13,0.9372592292413428,0.9111266591497876,0.847391581632653,9.958549559783375e-4,0.00360785995549875,0.00186923180842386,150,70
10,gini,20,0.9368789383189344,0.9114221190219238,0.8454464285714286,7.849142887365163e-4,0.00443236376931045,0.0026156124285141,150,70
10,gini,30,0.9358346552887724,0.9098425227197784,0.8457716836734693,9.145701723780712e-4,0.00357863880304189,0.0020936442228373,150,70
30,gini,13,0.9374524084260508,0.9122346606693064,0.850484693877551,6.936273262352893e-4,0.0019763187932157,9.891373979714765e-4,150,70
30,gini,20,0.9370417128189528,0.9122573871348516,0.8491836734693877,8.05114912550515e-4,0.00255744331569944,9.720797911789736e-4,150,70
30,gini,30,0.9363512129709116,0.91135961982917,0.8487563775510204,6.145441068925674e-4,0.00207465970489263,8.151672851507484e-4,150,70
50,gini,13,0.9373591812611818,0.9149791054070674,0.8501339285714286,8.078262840672483e-4,0.00318898183199341,0.00115136435158736,150,70
50,gini,20,0.9369449052135744,0.9139222438025416,0.8498852040816327,8.245070865546034e-4,0.00243798511032822,7.845295077774496e-4,150,70
50,gini,30,0.9362643528951408,0.913104018722696,0.8491454081632653,8.144549557408746e-4,0.0024752356084365,9.625666298329382e-4,150,70
70,gini,13,0.9372727740542436,0.9148597885168742,0.8509183673469388,7.543069013394586e-4,0.0026303627585155,3.301576302435057e-4,150,70
70,gini,20,0.9368463263622926,0.9149393370384432,0.8509630102040816,8.141681094149e-4,0.00288801074320002,0.00112229496566281,150,70
70,gini,30,0.9362014300334148,0.9135642729533312,0.8500191326530612,9.485155423846448e-4,0.0031257993743084,0.00162355339408291,150,70
90,gini,13,0.9370457167205404,0.9153654985843228,0.8511415816326531,8.754879112392791e-4,0.00317909339258191,0.00106272851071886,150,70
90,gini,20,0.9366626941196988,0.9148711542517972,0.8504719387755102,6.495571473462097e-4,0.00339681650811818,0.00119768132870523,150,70
90,gini,30,0.9361641942906456,0.9136892813474397,0.8502487244897959,4.937219863352915e-4,0.00342420025415805,0.00116016225098699,150,70
110,gini,13,0.9369396875296452,0.9149222885167732,0.8511734693877551,9.134737253841324e-4,0.0031646506206146,0.00110264334494785,150,70
110,gini,20,0.936417333841094,0.9146836471492216,0.8506760204081633,7.475059208845192e-4,0.00344545546750104,0.00145507428970732,150,70
110,gini,30,0.9357898921520588,0.9140131612876145,0.8500191326530612,8.573574063638116e-4,0.00364235403741834,0.00127243730611388,150,70
130,gini,13,0.936607339712497,0.9156155000367808,0.8507589285714285,8.471238451274518e-4,0.00310216700962931,0.00145350110368131,150,70
130,gini,20,0.936236271883873,0.915195031609107,0.8506568877551021,8.845665085710977e-4,0.00363538369220404,0.0017339434150986,150,70
130,gini,30,0.9356108722274228,0.9137006420780622,0.8503826530612245,8.329392759868074e-4,0.00294650917342524,0.0020376999084914,150,70
150,gini,13,0.936522169130484,0.91470068743801,0.8506760204081633,0.00102192479245143,0.00340988693243033,0.00183533353408331,150,70
150,gini,20,0.9360307827309912,0.9144506725869412,0.8502678571428571,8.465991759144573e-4,0.00363506601348269,0.00187170529113024,150,70
150,gini,30,0.9353773568619542,0.9132915305067136,0.8500510204081633,9.286978105314362e-4,0.00298815935158109,0.00224323047996759,150,70
5,gini,13,0.9337653083110464,0.9234908600108436,0.8171811224489796,0.00162325104078186,0.00544171295489431,0.00389065896275461,150,50
5,gini,20,0.9331472261686188,0.9211100524432768,0.8202614795918367,0.0015587385596669,0.00334941377825938,0.00320401333729047,150,50
5,gini,30,0.9319774196766332,0.9193657000413168,0.8183545918367346,0.00156327924980975,0.00594272117563652,0.00580153866620403,150,50
10,gini,13,0.9374973477754436,0.9120698869737254,0.8478762755102041,8.225439310540631e-4,0.00331345992743815,0.00112098045748722,150,50
