,ID,URL,Completo,Valid,Online
5074,1101143,http://app.streamsend.com/c/13236873/9667/sXm1I53/HZSF?redirect_to=http%3A%2F%2Fsupport.microsoft.com%2Fkb%2F175500,0.0,INVALID,Offline
5075,1101099,http://mail.google.com/support/bin/request.py?contact_type=abuse_phishing.,0.0,INVALID,Offline
5076,1101059,http://www.panamericano.com.br,1.0,INVALID,Offline
5077,1101058,http://sf2.websitepulse.net/sitepulse/viewcache.php?id=84559&l=8&remote=1&hh=1,0.0,INVALID,Offline
5078,1101055,http://static-70-20-197-48.phil.east.verizon.net/amsb/americanas.html,0.0,INVALID,Offline
5079,1100996,http://hn.yigeyuming.com:82/hn.gif?t=0.9703333,0.0,INVALID,Offline
5080,1100995,http://hn.yigeyuming.com:82/hn.gif?t=0.3819239,0.0,INVALID,Offline
5081,1100878,http://ihablux.tk/,1.0,INVALID,Offline
5082,1100872,http://mail.adobe-direct.com/v?xPqlHvqEJPvPTncqlv,0.0,INVALID,Offline
5083,1100861,http://item00320333.h18.ru/eBay.motors.shop.com.2006-JAYCO-DOUBLE-SLIDE-TRAVEL-TRAILER-BUNKS-HUGE-34-RV/,0.0,INVALID,Offline
5084,1100860,http://webmail.eastwood.k12.oh.us/WorldClient.dll?Session=XWMIMVP&View=Attachment&Number=4296&FolderID=0&Part=2&Filename=190307707156[1],0.0,INVALID,Offline
5085,1100845,http://northhighschool.org/wd/index.php?q=http:/cgi.ebay.com/Smokin-Bowl-Italy-Yacht-Refurbished-Sanitized-/360326061003?pt=LH_DefaultDomain_0&hash=item53e51b5bcb&hl=261,0.0,INVALID,Offline
5086,1100754,http://www.codetwo.com,1.0,INVALID,Offline
5087,1100723,http://www.kita-saffig.de/www/adobeflashplayer.com.br,0.0,INVALID,Offline
5088,1100690,http://www.sterlingplacement.com/,1.0,INVALID,Offline
5089,1100635,http://www.2011-skype-releases.org,1.0,INVALID,Offline
5090,1100611,http://katleya0908.blogspot.com/,1.0,INVALID,Offline
5091,1100584,http://hn.yigeyuming.com:82/hn.gif?t=0.3006403,0.0,INVALID,Offline
5092,1100583,http://hn.yigeyuming.com:82/hn.gif?t=0.1214868,0.0,INVALID,Offline
5093,1100582,http://hn.yigeyuming.com:82/hn.gif?t=0.1868555,0.0,INVALID,Offline
5094,1100581,http://hn.yigeyuming.com:82/hn.gif?t=0.3201258,0.0,INVALID,Offline
5095,1100580,http://hn.yigeyuming.com:82/hn.gif?t=0.5359003,0.0,INVALID,Offline
5096,1100579,http://hn.yigeyuming.com:82/hn.gif?t=0.1017877,0.0,INVALID,Offline
5097,1100578,http://hn.yigeyuming.com:82/hn.gif?t=0.6421472,0.0,INVALID,Offline
5098,1100577,http://hn.yigeyuming.com:82/hn.gif?t=0.4024927,0.0,INVALID,Offline
5099,1100576,http://hn.yigeyuming.com:82/hn.gif?t=0.5422022,0.0,INVALID,Offline
5100,1100575,http://hn.yigeyuming.com:82/hn.gif?t=0.3901789,0.0,INVALID,Offline
5101,1100573,http://cclinks.networksolutions.com/?e=QyyNZV57GS/322kjqvoOjduJaxbFaRVM3VWtY3exek4bkZ6GSB841rQUO4BKAYnY6mSyTktZomZatPH6BRLiZU2ArucdbWP246NsVEemn8+ohHx3fQ41dA==,0.0,INVALID,Offline
5102,1100550,http://www.tinydeal.com/index.php?main_page=unsubscribe,0.0,INVALID,Offline
5103,1100510,http://cl.exct.net/?qs=c87ba895e121523f68cc30557a35abb2c4f8d2932b75f9c98fd9bd7e70d804ea,0.0,INVALID,Offline
5104,1100464,http://doarnoima.110mb.com/1234.html,1.0,INVALID,Offline
5105,1100396,http://h1.ripway.com/solar5/Solars%20Ultimate%20Mod%20Phi.zip,0.0,INVALID,Offline
5106,1100369,http://item23k32j30.h18.ru/eBay.motors.shop.com.2006-JAYCO-DOUBLE-SLIDE-TRAVEL-TRAILER-BUNKS-HUGE-34-RV/,0.0,INVALID,Offline
5107,1100338,http://my-item35656.h18.ru/eBay.motors.com.2006-John-Deere-4520-Tractor-LOW-HOURS-35hrs/index.php,0.0,INVALID,Offline
5108,1100316,http://www.mildolares.org,1.0,INVALID,Offline
5109,1100231,http://www.spokeo.com/,1.0,INVALID,Offline
5110,1100187,http://francisala.szm.com/bshowgif0favsf2iteserrmsg8pUserIdcopartnerIsingSSL1bshowgif0favsf2iteserrmsg8pUserbshowgif0favsf2iteserrmsg8pUserIdcopartnerIsingSSL1bshowgif0favsf2iteserrmsg/intelegere,0.0,INVALID,Offline
5111,1100138,http://www.eastendcellars.com.au/files/fdpost/index.php,0.0,INVALID,Offline
5112,1100129,http://www.sondakikaoteli.com/Download_S.zip,1.0,INVALID,Offline
5113,1100126,http://download-seguro.110mb.com,1.0,INVALID,Offline
5114,1100104,http://roul7.hyperphp.com/tony-nehring.html&page=3,0.0,INVALID,Offline
5115,1100102,http://paysafecard.com,1.0,INVALID,Offline
5116,1100101,http://www.paysafecard.com,1.0,INVALID,Offline
5117,1100051,http://fawdoctor.com/,1.0,INVALID,Offline
5118,1100040,http://www.virustotal.com/file-scan/compact.html?id=5058b0468c0062d1f3770aa561efa08a7695094ab87512004a432b6c9e77fb43-1294399392,0.0,INVALID,Offline
5119,1100015,http://www.fileden.com/files/2010/1/13/2723152/Fatura.zip,0.0,INVALID,Offline
5120,1100001,http://www.fileden.com/files/2009/11/15/2651930/convite.zip,0.0,INVALID,Offline
5121,1099966,http://feeds.macnotes.de/~r/macnotes/~3/zpm6tEbAVKU/,0.0,INVALID,Offline
5122,1099964,http://feeds.macnotes.de/~ff/macnotes?a=zpm6tEbAVKU:4ROT4bjY2U0:yIl2AUoC8zA,0.0,INVALID,Offline
5123,1099963,http://feeds.macnotes.de/~ff/macnotes?a=zpm6tEbAVKU:4ROT4bjY2U0:D7DqB2pKExk,0.0,INVALID,Offline
5124,1099962,http://feeds.macnotes.de/~ff/macnotes?a=zpm6tEbAVKU:4ROT4bjY2U0:F7zBnMyn0Lo,0.0,INVALID,Offline
5125,1099872,http://,1.0,INVALID,Offline
5126,1099791,http://hn.yigeyuming.com:82/hn.gif?t=0.9995539,0.0,INVALID,Offline
5127,1099790,http://hn.yigeyuming.com:82/hn.gif?t=0.1931574,0.0,INVALID,Offline
5128,1099789,http://hn.yigeyuming.com:82/hn.gif?t=0.5471002,0.0,INVALID,Offline
5129,1099788,http://hn.yigeyuming.com:82/hn.gif?t=0.5312006,0.0,INVALID,Offline
5130,1099772,http://www.bagittoday.com/itbc/c1066/landing.jsp?BCODE=C1066,0.0,INVALID,Offline
5131,1099758,http://www.tinp.net.tw/,1.0,INVALID,Offline
5132,1099733,http://www.paypal-marketing.ca,1.0,INVALID,Offline
5133,1099586,http://topwatchachieve.ru,1.0,INVALID,Offline
5134,1099585,http://www.watchs-replicaa.com/secure.php?cmd=home,0.0,INVALID,Offline
5135,1099582,http://explorer-software.com,1.0,INVALID,Offline
5136,1099495,http://us.mc620.mail.yahoo.com/mc/,1.0,INVALID,Offline
5137,1099456,http://google.ad/search?q=cache:xSiVtA9_DM0J:google.be,0.0,INVALID,Offline
5138,1099438,http://www.fileden.com/files/2009/10/25/2619764/imagem.zip,0.0,INVALID,Offline
5139,1099404,http://youngenvironmentalists.com/media/system/atualizar.exe,0.0,INVALID,Offline
5140,1099363,http://runersrs.falkon-x.info/login.htm,1.0,INVALID,Offline
5141,1099328,http://www.tv2010.com.br/mkt,1.0,INVALID,Offline
5142,1099297,http://www.claranet.co.uk/,1.0,INVALID,Offline
5143,1099252,http://us.mc396.mail.yahoo.com/mc/showMessage;_ylc=X3oDMTBrZ28zdG8wBF9TAzM5ODMwMTAyNwRhYwNGbGFn?sMid=6&fid=%2540B%2540Bulk&filterBy=&.rand=1410428770&midIndex=6&mid=1_25387_654924_ACdqv9EAAQJyTSpMQQiguXfQCL4&fromId=slr17301%40aol.com&m=1_39547_654974_ACBqv9EAABo0TSrbOAxhlBxnkJ0%2C1_38610_654970_ACBqv9EAAAdpTSrZEw70pDQQ3Yo%2C1_37153_654968_ACVqv9EAAO4bTSrOrgNc5Gm3cYE%2C1_36237_654967_ACBqv9EAASyETSrOegmEEEC53R8%2C1_37964_654969_ACdqv9EAAS7TTSrRxAfNJgUDPcU%2C1_25387_654924_ACdqv9EAAQJyTSpMQQiguXfQCL4%2C1_35477_654964_ACZqv9EAAXa0TSq06Aq0CEemQ%2BU%2C1_34681_654963_ACZqv9EAAUg8TSqvdwtIOTznuRQ%2C1_33936_654959_ACFqv9EAANx0TSqfwQ2x6G1TApM%2C1_33154_654958_ACFqv9EAAMoBTSqc7AW5HFfudl0%2C1_32356_654957_ACdqv9EAAM0tTSqb0Aw8vHGJjzY%2C&sort=date&order=down&startMid=0&hash=344b5872aaf48aab094077d479cec8d8&acrumb=ctiVJWlnRA4&enc=auto&head=f&.jsrand=8879875&mcrumb=lnHTyjb3mJ6&cmd=msg.flag,0.0,INVALID,Offline
5144,1099170,http://ovx-ohe.3x.fr,1.0,INVALID,Offline
5145,1099155,http://www.connexus.net.au/,1.0,INVALID,Offline
5146,1099152,http://nogg.se/gBook.asp?idHomepage=120058,1.0,INVALID,Offline
5147,1099149,http://www.sizemafia.net/register/oink,1.0,INVALID,Offline
5148,1099147,http://www.sno.phy.queensu.ca/~phil/exiftool/,1.0,INVALID,Offline
5149,1099137,http://en.fatalhotel.com/,1.0,INVALID,Offline
5150,1099122,http://sexy-lisa.com/?uid=271762,1.0,INVALID,Offline
5151,1099106,http://playtrinity.tk/,1.0,INVALID,Offline
5152,1099104,http://openfuture.piczo.com/?g=37361846,1.0,INVALID,Offline
5153,1099083,http://onlinegamingz.info/?rid=662267&rname=habbofreecoins.com&OptId=11,0.0,INVALID,Offline
5154,1099024,http://mrkeymaker.weebly.com/,1.0,INVALID,Offline
5155,1099016,http://korniozer.ru/restroom.html,1.0,INVALID,Offline
5156,1099015,http://www.vikamont.sk/rowley.html,1.0,INVALID,Offline
5157,1098994,http://uuslepo.it.da.ut.ee/~rinu/raha/,1.0,INVALID,Offline
5158,1098938,http://img263.imageshack.us/img263/3193/masterpj.jpg,0.0,INVALID,Offline
5159,1098932,http://www.advmailservice.com/l/0fc343d01c1611e089c5e7449d4689de,0.0,INVALID,Offline
5160,1098815,http://lt-magnet-motor.com,1.0,INVALID,Offline
5161,1098770,http://www.excel.net/cgi-bin/mail2/messagehandler/l=jwestpha/gmu=(5S%22!O%3FF%22!%60aB!!cj%3F%22!/pt=2/ufnMessage-ID:,0.0,INVALID,Offline
5162,1098750,http://xactgaming.com/paypal/,1.0,INVALID,Offline
5163,1098735,http://213.229.110.95/buy.php,1.0,INVALID,Offline
5164,1098683,http://xoomer.virgilio.it/dos06/scam/HSBC.Co.Uk(T%20&%20CC%20Info).rar,0.0,INVALID,Offline
5165,1098679,http://bubbo.co.uk,1.0,INVALID,Offline
5166,1098678,http://habbo.bz,1.0,INVALID,Offline
5167,1098675,http://www.scampage.fi5.us/,1.0,INVALID,Offline
5168,1098672,http://en.fatalhotel.com,1.0,INVALID,Offline
5169,1098671,http://h4bbo.net,1.0,INVALID,Offline
5170,1098669,http://devilhotel.info,1.0,INVALID,Offline
5171,1098661,http://forcehotel.com,1.0,INVALID,Offline
5172,1098660,http://hackspam.com/sc/payuk.zip,1.0,INVALID,Offline
5173,1098655,http://www.scam01.com/Scam/Paypal-Co.uk.zip,1.0,INVALID,Offline
5174,1098654,http://xoomer.virgilio.it/dos06/scam/Abbey.Co.Uk.rar,0.0,INVALID,Offline
5175,1098652,http://hackspam.com/sc/paypal.com.zip,1.0,INVALID,Offline
5176,1098651,http://xoomer.virgilio.it/dos06/scam/Chase.Com.rar,0.0,INVALID,Offline
5177,1098649,http://xoomer.virgilio.it/dos06/scam/HaliFax.Co.Uk.rar,0.0,INVALID,Offline
5178,1098648,http://hackspam.com/sc/Free.zip,1.0,INVALID,Offline
5179,1098647,http://xoomer.virgilio.it/dos06/scam/DesJardins.FR.rar,0.0,INVALID,Offline
5180,1098645,http://xoomer.virgilio.it/dos06/scam/PayPal.DE.rar,0.0,INVALID,Offline
5181,1098644,http://www.pestcontrolmaroc.com/crawltrack/crawltrack3-2-4/geoipdatabase/Manix_2010_07/paypal-uk.zip,0.0,INVALID,Offline
5182,1098643,http://hackspam.com/sc/rbc.zip,1.0,INVALID,Offline
5183,1098642,http://xoomer.virgilio.it/dos06/ams.zip,1.0,INVALID,Offline
5184,1098640,http://xoomer.virgilio.it/dos06/,1.0,INVALID,Offline
5185,1098639,http://xoomer.virgilio.it/dos06/scam/aol.rar,1.0,INVALID,Offline
5186,1098638,http://hackspam.com/sc/rbs.zip,1.0,INVALID,Offline
5187,1098637,http://xoomer.virgilio.it/dos06/scam/WellsFargo.CoM.rar,0.0,INVALID,Offline
5188,1098636,http://hackspam.com/sc/ego.zip,1.0,INVALID,Offline
5189,1098635,http://www.pestcontrolmaroc.com/crawltrack/crawltrack3-2-4/geoipdatabase/Manix_2010_07/verfiedbyvisa-fr.zip,0.0,INVALID,Offline
5190,1098634,http://xoomer.virgilio.it/dos06/scam/PayPal.es.rar,0.0,INVALID,Offline
5191,1098633,http://hackspam.com/sc/well.zip,1.0,INVALID,Offline
5192,1098631,http://xoomer.virgilio.it/dos06/scam/ebay.rar,1.0,INVALID,Offline
5193,1098630,http://xoomer.virgilio.it/dos06/inbox.rar,1.0,INVALID,Offline
5194,1098628,http://xoomer.virgilio.it/dos06/scam/PayPal.BE.rar,0.0,INVALID,Offline
5195,1098627,http://www.scam01.com/Scam/AOL.zip,1.0,INVALID,Offline
5196,1098626,http://hackspam.com/sc/vbv.zip,1.0,INVALID,Offline
5197,1098625,http://hackspam.com/sc/ici.zip,1.0,INVALID,Offline
5198,1098624,http://xoomer.virgilio.it/dos06/vnc.rar,1.0,INVALID,Offline
5199,1098623,http://hackspam.com/sc/ebayn.zip,1.0,INVALID,Offline
5200,1098622,http://xoomer.virgilio.it/dos06/scam/boa.rar,1.0,INVALID,Offline
5201,1098621,http://www.scam01.com/,1.0,INVALID,Offline
5202,1098620,http://hackspam.com/sc/bar.zip,1.0,INVALID,Offline
5203,1098619,http://www.pestcontrolmaroc.com/crawltrack/crawltrack3-2-4/geoipdatabase/Manix_2010_07/amazon.zip,0.0,INVALID,Offline
5204,1098617,http://xoomer.virgilio.it/dos06/smtp.rar,1.0,INVALID,Offline
5205,1098616,http://xoomer.virgilio.it/dos06/scam/Paypal-Uk.rar,0.0,INVALID,Offline
5206,1098614,http://xoomer.virgilio.it/dos06/scam/paypal.com.rar,0.0,INVALID,Offline
5207,1098613,http://xoomer.virgilio.it/dos06/scam/moneybookers.rar,0.0,INVALID,Offline
5208,1098611,http://www.scam01.com/Scam/Orange-Fr.zip,1.0,INVALID,Offline
5209,1098610,http://hackspam.com/sc/Abbey.zip,1.0,INVALID,Offline
5210,1098608,http://hackspam.com/sc/tdca.zip,1.0,INVALID,Offline
5211,1098607,http://hackspam.com/sc/ora.zip,1.0,INVALID,Offline
5212,1098606,http://hackspam.com/sc/Smile.zip,1.0,INVALID,Offline
5213,1098605,http://www.pestcontrolmaroc.com/crawltrack/crawltrack3-2-4/geoipdatabase/Manix_2010_07/verfiedbyvisa-us.zip,0.0,INVALID,Offline
5214,1098604,http://www.pestcontrolmaroc.com/crawltrack/crawltrack3-2-4/geoipdatabase/Manix_2010_09/Cpanel.zip,0.0,INVALID,Offline
5215,1098602,http://www.scam01.com/Scam/Paypal-Com.zip,1.0,INVALID,Offline
5216,1098601,http://www.scam01.com/Scam/Paypal-Be.zip,1.0,INVALID,Offline
5217,1098600,http://www.scam01.com/Scam/Paypal-De.zip,1.0,INVALID,Offline
5218,1098599,http://www.pestcontrolmaroc.com/crawltrack/crawltrack3-2-4/geoipdatabase/Manix_2010_07/paypal-it.zip,0.0,INVALID,Offline
5219,1098598,http://www.scam01.com/Scam/Paypal-it.zip,1.0,INVALID,Offline
5220,1098596,http://www.pestcontrolmaroc.com/crawltrack/crawltrack3-2-4/geoipdatabase/Manix_2010_07/Paypal-com.zip,0.0,INVALID,Offline
5221,1098595,http://hackspam.com/sc/payde.zip,1.0,INVALID,Offline
5222,1098594,http://www.pestcontrolmaroc.com/crawltrack/crawltrack3-2-4/geoipdatabase/Manix_2010_07/Westernunion.zip,0.0,INVALID,Offline
5223,1098593,http://www.scam01.com/Scam/Paypal-Es.zip,1.0,INVALID,Offline
5224,1098592,http://www.pestcontrolmaroc.com/crawltrack/crawltrack3-2-4/geoipdatabase/Manix_2010_07/paypal-fr.zip,0.0,INVALID,Offline
5225,1098591,http://hackspam.com/sc/ebayu.zip,1.0,INVALID,Offline
5226,1098589,http://hackspam.com/sc/paypal.fr.zip,1.0,INVALID,Offline
5227,1098587,http://www.pestcontrolmaroc.com/crawltrack/crawltrack3-2-4/geoipdatabase/Manix_2010_07/lloyds.zip,0.0,INVALID,Offline
5228,1098586,http://hackspam.com/sc/citi.zip,1.0,INVALID,Offline
5229,1098584,http://www.pestcontrolmaroc.com/crawltrack/crawltrack3-2-4/geoipdatabase/Manix_2010_07/Chase-Bank.zip,0.0,INVALID,Offline
5230,1098583,http://hackspam.com/sc/wu.zip,1.0,INVALID,Offline
5231,1098582,http://www.pestcontrolmaroc.com/crawltrack/crawltrack3-2-4/geoipdatabase/Manix_2010_07/Boa-2010.zip,0.0,INVALID,Offline
5232,1098581,http://www.scam01.com/Scam/BOA.zip,1.0,INVALID,Offline
5233,1098580,http://hackspam.com/sc/usa.zip,1.0,INVALID,Offline
5234,1098579,http://www.pestcontrolmaroc.com/crawltrack/crawltrack3-2-4/geoipdatabase/Manix_2010_07/regions.zip,0.0,INVALID,Offline
5235,1098578,http://hackspam.com/sc/boan.zip,1.0,INVALID,Offline
5236,1098577,http://www.pestcontrolmaroc.com/crawltrack/crawltrack3-2-4/geoipdatabase/Manix_2010_07/Paypal-be.zip,0.0,INVALID,Offline
5237,1098576,http://hackspam.com/sc/paybe.zip,1.0,INVALID,Offline
5238,1098575,http://www.scam01.com/Scam/Paypal-Fr.zip,1.0,INVALID,Offline
5239,1098573,http://www.pestcontrolmaroc.com/crawltrack/crawltrack3-2-4/geoipdatabase/Manix_2010_07/BankOfAmerica.zip,0.0,INVALID,Offline
5240,1098572,http://www.pestcontrolmaroc.com/crawltrack/crawltrack3-2-4/geoipdatabase/Manix_2010_07/Desjardins.zip,0.0,INVALID,Offline
5241,1098571,http://www.pestcontrolmaroc.com/crawltrack/crawltrack3-2-4/geoipdatabase/Manix_2010_07/verfiedbyvisa-de.zip,0.0,INVALID,Offline
5242,1098569,http://www.pestcontrolmaroc.com/crawltrack/crawltrack3-2-4/geoipdatabase/Manix_2010_07/paypal-es.zip,0.0,INVALID,Offline
5243,1098567,http://www.pestcontrolmaroc.com/crawltrack/crawltrack3-2-4/geoipdatabase/Manix_2010_07/verfiedbyvisa-nl.zip,0.0,INVALID,Offline
5244,1098563,http://www.pestcontrolmaroc.com/crawltrack/crawltrack3-2-4/geoipdatabase/Manix_2010_07/Aol.zip,0.0,INVALID,Offline
5245,1098562,http://www.pr0-sc4m.com/Solo-10/paypal-es.zip,1.0,INVALID,Offline
5246,1098561,http://www.pestcontrolmaroc.com/crawltrack/crawltrack3-2-4/geoipdatabase/Manix_2010_09/co-91.zip,0.0,INVALID,Offline
5247,1098560,http://www.pr0-sc4m.com/Solo-10/verfied.zip,1.0,INVALID,Offline
5248,1098559,http://www.pestcontrolmaroc.com/crawltrack/crawltrack3-2-4/geoipdatabase/Manix_2010_09/visaeurope.zip,0.0,INVALID,Offline
5249,1098558,http://www.pestcontrolmaroc.com/crawltrack/crawltrack3-2-4/geoipdatabase/Manix_2010_07/nationwide.zip,0.0,INVALID,Offline
5250,1098557,http://www.pr0-sc4m.com/Solo-10/www.rbcroyalbank.com.zip,0.0,INVALID,Offline
5251,1098556,http://www.pestcontrolmaroc.com/crawltrack/crawltrack3-2-4/geoipdatabase/Manix_2010_07/HaliFax.zip,0.0,INVALID,Offline
5252,1098554,http://www.pestcontrolmaroc.com/crawltrack/crawltrack3-2-4/geoipdatabase/Manix_2010_07/skype.zip,0.0,INVALID,Offline
5253,1098553,http://www.pr0-sc4m.com/Solo-10/Chase-bank.zip,0.0,INVALID,Offline
5254,1098552,http://www.pestcontrolmaroc.com/crawltrack/crawltrack3-2-4/geoipdatabase/Manix_2010_07/www.mybank.alliance-leicester.co.uk.zip,0.0,INVALID,Offline
5255,1098551,http://www.pestcontrolmaroc.com/crawltrack/crawltrack3-2-4/geoipdatabase/Manix_2010_07/natwest.zip,0.0,INVALID,Offline
5256,1098549,http://www.pr0-sc4m.com/Solo-10/paypal-uk.zip,1.0,INVALID,Offline
5257,1098548,http://www.pestcontrolmaroc.com/crawltrack/crawltrack3-2-4/geoipdatabase/Manix_2010_07/New-Egg.zip,0.0,INVALID,Offline
5258,1098547,http://www.pestcontrolmaroc.com/crawltrack/crawltrack3-2-4/geoipdatabase/Manix_2010_07/Wachovia.zip,0.0,INVALID,Offline
5259,1098546,http://www.pestcontrolmaroc.com/crawltrack/crawltrack3-2-4/geoipdatabase/Manix_2010_07/Nbk.zip,0.0,INVALID,Offline
5260,1098545,http://www.pr0-sc4m.com/Solo-10/Aol.zip,1.0,INVALID,Offline
5261,1098544,http://www.pestcontrolmaroc.com/crawltrack/crawltrack3-2-4/geoipdatabase/Manix_2010_07/Abbey.zip,0.0,INVALID,Offline
5262,1098543,http://www.pr0-sc4m.com/Solo-10/Orange.zip,1.0,INVALID,Offline
5263,1098542,http://www.pr0-sc4m.com/Solo-10/skype.zip,1.0,INVALID,Offline
5264,1098539,http://www.pr0-sc4m.com/Solo-10/paypal-it.zip,1.0,INVALID,Offline
5265,1098538,http://www.pr0-sc4m.com/Solo-10/BOA.zip,1.0,INVALID,Offline
5266,1098537,http://www.pestcontrolmaroc.com/crawltrack/crawltrack3-2-4/geoipdatabase/Manix_2010_07/Cahoot.zip,0.0,INVALID,Offline
5267,1098536,http://www.pestcontrolmaroc.com/crawltrack/crawltrack3-2-4/geoipdatabase/Manix_2010_07/Rbcroyalbank.zip,0.0,INVALID,Offline
5268,1098534,http://scamanix.com/,1.0,INVALID,Offline
5269,1098533,http://www.pr0-sc4m.com/Solo-10/Paypal-be.zip,1.0,INVALID,Offline
5270,1098532,http://www.pr0-sc4m.com/Solo-10/verfiedbyvisa-nl.zip,0.0,INVALID,Offline
5271,1098531,http://www.pestcontrolmaroc.com/crawltrack/crawltrack3-2-4/geoipdatabase/Manix_2010_09/Banque-postale.zip,0.0,INVALID,Offline
5272,1098530,http://www.pr0-sc4m.com/Solo-10/Paypal-com.zip,0.0,INVALID,Offline
5273,1098529,http://www.pr0-sc4m.com/Solo-10/verfiedbyvisa-us.zip,0.0,INVALID,Offline
5274,1098528,http://www.pestcontrolmaroc.com/crawltrack/crawltrack3-2-4/geoipdatabase/Manix_2010_07/HSBC.zip,0.0,INVALID,Offline
5275,1098527,http://www.pestcontrolmaroc.com/crawltrack/crawltrack3-2-4/geoipdatabase/index2.htm,0.0,INVALID,Offline
5276,1098524,http://www.pr0-sc4m.com/Solo-10/Hsbc.zip,1.0,INVALID,Offline
5277,1098522,http://www.pr0-sc4m.com/Solo-10/bnpop.zip,1.0,INVALID,Offline
5278,1098521,http://www.pr0-sc4m.com/Solo-10/Nbk.zip,1.0,INVALID,Offline
5279,1098520,http://www.pr0-sc4m.com/Solo-10/caisse.zip,1.0,INVALID,Offline
5280,1098518,http://xoomer.virgilio.it/marketforex/2010/Banque-postale.fr.zip,0.0,INVALID,Offline
5281,1098517,http://www.pr0-sc4m.com/Solo-10/freex.zip,1.0,INVALID,Offline
5282,1098516,http://xoomer.virgilio.it/marketforex/2010/visaeurope.fr.zip,0.0,INVALID,Offline
5283,1098515,http://www.pr0-sc4m.com/Solo-10/bnp.zip,1.0,INVALID,Offline
5284,1098514,http://www.pr0-sc4m.com/Solo-10/credit-agricole.zip,0.0,INVALID,Offline
5285,1098513,http://xoomer.virgilio.it/marketforex/2010/chase.zip,0.0,INVALID,Offline
5286,1098512,http://xoomer.virgilio.it/marketforex/,1.0,INVALID,Offline
5287,1098510,http://www.pr0-sc4m.com/Solo-10/regions.zip,1.0,INVALID,Offline
5288,1098509,http://www.pr0-sc4m.com/,1.0,INVALID,Offline
5289,1098508,http://www.pr0-sc4m.com/Solo-10/paypal-fr.zip,1.0,INVALID,Offline
5290,1098507,http://xoomer.virgilio.it/marketforex/2010/PayPal.DE.zip,0.0,INVALID,Offline
5291,1098386,http://us.lrd.yahoo.com/_ylc=X3oDMTBsdTZpcnZpBF9TAzM5ODMwMTAyNwRhYwNhZGRBQg--/SIG=1oggtearf/EXP=1295714998/**http%3A//address.mail.yahoo.com/yab%3Fv=YM%26A=m%26simp=1%26e=popejrh%2540aol.com%26fn=Lt.%26ln=General%26.done=http%253A%252F%252Fus.mc396.mail.yahoo.com%252Fmc%252FshowMessage%253FsMid%253D0%2526fid%253D%25252540B%25252540Bulk%2526filterBy%253D%2526.rand%253D1288636116%2526midIndex%253D0%2526mid%253D1_111086_654680_ACJqv9EAAOv4TShngQwgbF0fnF8%2526f%253D1%2526fromId%253Dpopejrh%252540aol.com%2526m%253D1_111086_654680_ACJqv9EAAOv4TShngQwgbF0fnF8%25252C1_11428_651973_ACRqv9EAAHliTRgvjAXyvEnql6w%25252C1_12445_651880_ACZqv9EAAM2VTRct4AGdX3tDsUY%25252C%2526sort%253Ddate%2526order%253Ddown%2526startMid%253D0%2526hash%253D5c2de80892f88029ee5b929c06717be0%2526acrumb%253D0llt6rVXoRi%2526mcrumb%253DP3NVJd4km3i%2526enc%253Dauto%2526head%253Df%2526.jsrand%253D3663029,0.0,INVALID,Offline
5292,1098379,http://www.freewebtown.com/novo_downloads/seu_donwloads_2010.com,0.0,INVALID,Offline
5293,1098372,http://google.com.bd,1.0,INVALID,Offline
5294,1098368,http://intralock.co.kr/board/config/temp/.cartaovirtual/ocarteiro/carteiro.com,0.0,INVALID,Offline
5295,1098344,http://www.sondakikaoteli.com/Comprovante.com,1.0,INVALID,Offline
5296,1098281,http://us.mc396.mail.yahoo.com/mc/,1.0,INVALID,Offline
5297,1098277,http://tavafi.ir,1.0,INVALID,Offline
5298,1098110,https://banking.mashreqbank.com/RBG.Net/styleimages/mol_alert.gif,0.0,INVALID,Offline
5299,1098084,http://dattract.com/,1.0,INVALID,Offline
5300,1098063,http://www.mashreqbank.com/Images/logo_tcm17-12998.gif,0.0,INVALID,Offline
5301,1098053,http://www.pages.drexel.edu/~evv22/index.html,1.0,INVALID,Offline
5302,1098048,http://www.comoganhardinheiro-facil.com/,1.0,INVALID,Offline
5303,1098025,http://www.fabricadosmilionarios.com.br/VenhaParticipar,0.0,INVALID,Offline
5304,1098023,http://onlinedrpill.com,1.0,INVALID,Offline
5305,1098006,http://alatheia.zenfs.com/6983/cache/artefacts/9a3b148eeed5dd75759ab9c242ad702f,0.0,INVALID,Offline
5306,1097960,http://traumbadr12.npage.de/habbo_taler_von_badr_ahmam_10047609.html,0.0,INVALID,Offline
5307,1097934,http://www.mundoretros.com/,1.0,INVALID,Offline
5308,1097915,http://habbolandia.in/,1.0,INVALID,Offline
5309,1097899,http://habbix.de/,1.0,INVALID,Offline
5310,1097885,http://es.tinypic.com/view.php?pic=zwj7k4&s=7,0.0,INVALID,Offline
5311,1097878,http://habborl.biz/,1.0,INVALID,Offline
5312,1097857,http://www.pay-pal-domains.com,1.0,INVALID,Offline
5313,1097854,http://www.eaz-shop.com,1.0,INVALID,Offline
5314,1097731,http://www.elebiz.net,1.0,INVALID,Offline
5315,1097717,http://goodgradesforme.com/.i/_3D_3Djqiu2HlIzrc52MiAJMFEJFlI2pI9QofEzYWOIDGyHruWHMiZ3qi02ow5FruWJMhx2MwA3Yibmp198r22,0.0,INVALID,Offline
